СЕЛЕН	s	0.7
СИЛЕН	s	0.7
СКАУТ	s	0.7
СЛЕГА	s	0.7
СТЕЙК	s	0.7
СУРИК	s	0.7
СУТРА	s	0.7
СХРОН	s	0.7
ТОПАЗ	s	0.7
ТУНЕЦ	s	0.7
УДЕРЖ	s	0.7
ФАНТА	s	0.7
ФЕСКА	s	0.7
ФОМКА	s	0.7
ФРЕЙМ	s	0.7
ХАДЖИ	s	0.7
ХАЗАР	s	0.7
ЦАЦКА	s	0.7
ШВАЛЬ	s	0.7
ШИХТА	s	0.7
ЮННАТ	s	0.7
ЯНТРА	s	0.7
АРГУС	s	0.6
АРМЯК	s	0.6
АШРАМ	s	0.6
БАЙДА	s	0.6
БАХЧА	s	0.6
БИВАК	s	0.6
БИНОМ	s	0.6
БОНЗА	s	0.6
БУКЛЯ	s	0.6
ВЕРЕЯ	s	0.6
ВИДОК	s	0.6
ВОЗОК	s	0.6
ВРАКИ	s	0.6
ВРАЛЬ	s	0.6
ГОПАК	s	0.6
ГУЛЯШ	s	0.6
ДАЙКА	s	0.6
ДИЧОК	s	0.6
ДОЙКА	s	0.6
ДРАФТ	s	0.6
ЖЕНКА	s	0.6
ЖИВЕЦ	s	0.6
ЗАДОК	s	0.6
ЗЕНКИ	s	0.6
ЗИПУН	s	0.6
ЗЫБКА	s	0.6
КАШПО	s	0.6
КАЩЕЙ	s	0.6
КИНЗА	s	0.6
КРАГА	s	0.6
КРЕПЬ	s	0.6
КРОЛЬ	s	0.6
ЛАФЕТ	s	0.6
ЛЕВИТ	s	0.6
ЛЕВЫЙ	s	0.6
ЛЕМЕХ	s	0.6
МАМБА	s	0.6
МОЛОХ	s	0.6
МОСЬЕ	s	0.6
ПАЗИК	s	0.6
ПАРИЯ	s	0.6
ПАРОК	s	0.6
ПИЛОН	s	0.6
ПЛЮХА	s	0.6
ПОЛОН	s	0.6
ПОНЧО	s	0.6
ПРАЙС	s	0.6
ПРИЧТ	s	0.6
ПУАНТ	s	0.6
РЕПЕЙ	s	0.6
РОХЛЯ	s	0.6
РУЛЕТ	s	0.6
СЕЗАМ	s	0.6
СКЕЙТ	s	0.6
СКИРД	s	0.6
СМЕРД	s	0.6
СТРАЗ	s	0.6
ТАВРО	s	0.6
ТАПЕР	s	0.6
ТЕМКА	s	0.6
ТИПУН	s	0.6
ТРЕУХ	s	0.6
УЛИТА	s	0.6
ФАЯНС	s	0.6
ФОРТЕ	s	0.6
ФУРАЖ	s	0.6
ХАНКА	s	0.6
ХАРЧО	s	0.6
ЦЕВЬЕ	s	0.6
ЦЕЛИК	s	0.6
ЦОКОТ	s	0.6
ЧАДРА	s	0.6
ЧУЖОЙ	s	0.6
ШИФОН	s	0.6
ШПРОТ	s	0.6
ШТАМБ	s	0.6
ЭЙДОС	s	0.6
ЭКЛЕР	s	0.6
ЭРБИЙ	s	0.6
ЭРЗАЦ	s	0.6
ЭФИОП	s	0.6
ЮДОЛЬ	s	0.6
АГЕНС	s	0.5
АЛТЫН	s	0.5
БАРИЙ	s	0.5
БАТУТ	s	0.5
БАЧКИ	s	0.5
БАШЛИ	s	0.5
БОННА	s	0.5
ВАРАН	s	0.5
ВИДАК	s	0.5
ВИНИЛ	s	0.5
ВОЛАН	s	0.5
ВЫГУЛ	s	0.5
ГРЕЧА	s	0.5
ГУМУС	s	0.5
ДЕДКА	s	0.5
ДЕРЕН	s	0.5
ДЕФИС	s	0.5
ДИНАР	s	0.5
ДИНГО	s	0.5
ДОКЕР	s	0.5
ДРАЖЕ	s	0.5
ДРУИД	s	0.5
ДУВАЛ	s	0.5
ДУКАТ	s	0.5
ЖЕРЕХ	s	0.5
ЗАЛОМ	s	0.5
ЗЕФИР	s	0.5
ЗУБИК	s	0.5
ЗЯТЕК	s	0.5
ИЗМОР	s	0.5
ИРМОС	s	0.5
КАЛЫМ	s	0.5
КАРЛА	s	0.5
КАТЕТ	s	0.5
КИБУЦ	s	0.5
КИЗЯК	s	0.5
КНЕХТ	s	0.5
КОДОН	s	0.5
КОЙОТ	s	0.5
КОЛЛИ	s	0.5
КОНКА	s	0.5
КОФЕЙ	s	0.5
КОФИЙ	s	0.5
КУБЛО	s	0.5
КУТЬЯ	s	0.5
ЛЕТОК	s	0.5
ЛИВЕР	s	0.5
ЛОХМЫ	s	0.5
ЛОШАК	s	0.5
ЛЫЧКА	s	0.5
МАЕТА	s	0.5
МАНКА	s	0.5
МАТЮГ	s	0.5
МЕЗОН	s	0.5
НАВАЛ	s	0.5
НАМАЗ	s	0.5
НАТЕК	s	0.5
НАЧЕС	s	0.5
НИЩАЯ	s	0.5
НОСКА	s	0.5
НЫТИК	s	0.5
ОБМЕР	s	0.5
ОПАРА	s	0.5
ОПИАТ	s	0.5
ОФОРТ	s	0.5
ПАЛАШ	s	0.5
ПАПИК	s	0.5
ПАРША	s	0.5
ПЕДИК	s	0.5
ПЕМЗА	s	0.5
ПЕРЕД	s	0.5
ПЛЕБС	s	0.5
ПУРИМ	s	0.5
ПЫРЕЙ	s	0.5
РАДЖА	s	0.5
РАЗИК	s	0.5
РАЗОР	s	0.5
РАПИД	s	0.5
РЕЗУС	s	0.5
РОГОЗ	s	0.5
РОЖКИ	s	0.5
РОКАН	s	0.5
РОНДО	s	0.5
РЫНДА	s	0.5
РЫСЦА	s	0.5
САЛУН	s	0.5
СВИНГ	s	0.5
СЕМИТ	s	0.5
СИЕНА	s	0.5
СИТРО	s	0.5
СКВОШ	s	0.5
СКУНС	s	0.5
СМОЛЬ	s	0.5
СОВКА	s	0.5
СОЛОД	s	0.5
СПЛИН	s	0.5
СТАНС	s	0.5
СТОИК	s	0.5
СУДОК	s	0.5
СУСЕК	s	0.5
СХИМА	s	0.5
ТАЙКА	s	0.5
ТОПОС	s	0.5
ТОРИЙ	s	0.5
ТОТЕМ	s	0.5
ТРАСТ	s	0.5
ТРЕЙД	s	0.5
ТУЛЯК	s	0.5
ТЯПКА	s	0.5
УМОРА	s	0.5
УЧХОЗ	s	0.5
ФАЛДА	s	0.5
ФИЛЕР	s	0.5
ФИЛОН	s	0.5
ХИНДИ	s	0.5
ХОРАЛ	s	0.5
ХОРДА	s	0.5
ХРЯПА	s	0.5
ЦИГУН	s	0.5
ЦУКАТ	s	0.5
ЦЫПКА	s	0.5
ЧЕШКА	s	0.5
ЧИРЕЙ	s	0.5
ЧУВАЛ	s	0.5
ЧУМАК	s	0.5
ШАШНИ	s	0.5
ШЕЛОМ	s	0.5
ШИБЕР	s	0.5
ШУМЕР	s	0.5
ЩИПОК	s	0.5
ЭКЗОТ	s	0.5
АГУША	s	0.4
АКСОН	s	0.4
АКТОР	s	0.4
АЛЕУТ	s	0.4
АНЧАР	s	0.4
БАТЫР	s	0.4
БИТОК	s	0.4
БРЕЙК	s	0.4
БУТАН	s	0.4
БЫЛЬЕ	s	0.4
БЬЮИК	s	0.4
ВИСЯК	s	0.4
ВОРОГ	s	0.4
ГЕНЕЗ	s	0.4
ГЖЕЛЬ	s	0.4
ГОЛЕЦ	s	0.4
ГУРИЯ	s	0.4
ГУСИК	s	0.4
ДАРТС	s	0.4
ДЕРМА	s	0.4
ДОНКА	s	0.4
ДРОГА	s	0.4
ДРОФА	s	0.4
ДУРКА	s	0.4
ДУТЬЕ	s	0.4
ЕЛАНЬ	s	0.4
ЕРШИК	s	0.4
ЖАТКА	s	0.4
ЖИЗНЯ	s	0.4
ЗАКУТ	s	0.4
ЗАПЕВ	s	0.4
ЗЕМЕЦ	s	0.4
ЗУЛУС	s	0.4
ИСПОД	s	0.4
КАГАЛ	s	0.4
КАНОЭ	s	0.4
КАПОР	s	0.4
КАРДА	s	0.4
КИЧКА	s	0.4
КЛУША	s	0.4
КОАЛА	s	0.4
КРАФТ	s	0.4
ЛАССО	s	0.4
ЛЕГАТ	s	0.4
ЛИТИЯ	s	0.4
ЛЮПИН	s	0.4
ЛЮЧОК	s	0.4
ЛЯРВА	s	0.4
МАКСИ	s	0.4
МАМАН	s	0.4
МАНОК	s	0.4
МАТЮК	s	0.4
МЕДОК	s	0.4
МЕТИЗ	s	0.4
МИЛЫЙ	s	0.4
МИТОЗ	s	0.4
МОХЕР	s	0.4
МОШНА	s	0.4
МЯСЦО	s	0.4
НАЛИВ	s	0.4
НАЯДА	s	0.4
НЕУЮТ	s	0.4
НЕЧЕТ	s	0.4
ОНИКС	s	0.4
ПАДУБ	s	0.4
ПАКЕР	s	0.4
ПАМПА	s	0.4
ПАННА	s	0.4
ПАРЕЗ	s	0.4
ПАТЕР	s	0.4
ПЕРСИ	s	0.4
ПЕТИТ	s	0.4
ПИЖМА	s	0.4
ПИРИТ	s	0.4
ПРАЩА	s	0.4
ПУЗАН	s	0.4
РАЦИО	s	0.4
РДЕСТ	s	0.4
РЕГБИ	s	0.4
РЕЗАК	s	0.4
РУМБА	s	0.4
РЯШКА	s	0.4
САЙГА	s	0.4
САЙРА	s	0.4
САМБА	s	0.4
САТИР	s	0.4
СДОБА	s	0.4
СЕРСО	s	0.4
СИВКА	s	0.4
СИНГЛ	s	0.4
СНОСИ	s	0.4
СОМИК	s	0.4
СТРУГ	s	0.4
СУФИЙ	s	0.4
СУФЛЕ	s	0.4
ТАЛЕС	s	0.4
ТАЛЬК	s	0.4
ТАНИН	s	0.4
ТЕРЕЦ	s	0.4
ТИМУС	s	0.4
ТОМИЧ	s	0.4
ТУБУС	s	0.4
УХАРЬ	s	0.4
УШИЦА	s	0.4
ФАНЗА	s	0.4
ФАРСИ	s	0.4
ФИБРА	s	0.4
ФИОРД	s	0.4
ФРУНТ	s	0.4
ФУЭТЕ	s	0.4
ФЬОРД	s	0.4
ХАЙЛО	s	0.4
ХАМКА	s	0.4
ХАСИД	s	0.4
ХМАРЬ	s	0.4
ЦАРЕК	s	0.4
ЦЕЗИЙ	s	0.4
ЧЕКАН	s	0.4
ЧИБИС	s	0.4
ЧУБУК	s	0.4
ШАФЕР	s	0.4
ЩЕЛОК	s	0.4
ЭВЕНК	s	0.4
ЯБЕДА	s	0.4
ЯМИНА	s	0.4
АБАКА	s	0
АБЦУГ	s	0
АБШИД	s	0
АВГИТ	s	0
АВГУР	s	0
АВИЗО	s	0
АВОСЬ	s	0
АВТОЛ	s	0
АГАВА	s	0
АГАМА	s	0
АГАМИ	s	0
АГНАТ	s	0
АГРАФ	s	0
АДРЯС	s	0
АЖГОН	s	0
АЙВАН	s	0
АЙМАК	s	0
АЙРАН	s	0
АЙСОР	s	0
АКАЖУ	s	0
АКАНТ	s	0
АЛАРМ	s	0
АЛТЕЙ	s	0
АЛЧБА	s	0
АМБРА	s	0
АМБРЕ	s	0
АМИНЬ	s	0
АНКЕР	s	0
АНТИК	s	0
АНТРЕ	s	0
АНШЕФ	s	0
АПОРТ	s	0
АПРОШ	s	0
АРЕКА	s	0
АРХАР	s	0
АСТАТ	s	0
АСЦИТ	s	0
АТТИК	s	0
АЭРОБ	s	0
АЭРОН	s	0
БАБЬЕ	s	0
БАГГИ	s	0
БАДАН	s	0
БАЙГА	s	0
БАКАН	s	0
БАКУН	s	0
БАЛОК	s	0
БАРЕЖ	s	0
БАРИТ	s	0
БАРИЧ	s	0
БАРМЫ	s	0
БАСКА	s	0
БАСМА	s	0
БАСНЬ	s	0
БАСОН	s	0
БАТАТ	s	0
БАХТА	s	0
БЕЗИК	s	0
БЕЙКА	s	0
БЕКАР	s	0
БЕКАС	s	0
БЕЛЕК	s	0
БЕЛЕЦ	s	0
БЕЛЯШ	s	0
БЕРДО	s	0
БИЛЛЬ	s	0
БИРЮЧ	s	0
БЛАТО	s	0
БЛИЗЬ	s	0
БЛИНТ	s	0
БОБОК	s	0
БОДЯК	s	0
БОЖБА	s	0
БОНМО	s	0
БОРЕЙ	s	0
БОРТЬ	s	0
БОЧАГ	s	0
БОЧАР	s	0
БРАВО	s	0
БРАДА	s	0
БРИКА	s	0
БРИЛЬ	s	0
БРИТТ	s	0
БРЫЖИ	s	0
БРЫЛА	s	0
БУБОН	s	0
БУДРА	s	0
БУДЯК	s	0
БУКАН	s	0
БУКЛЕ	s	0
БУКСА	s	0
БУЛГА	s	0
БУЛЛА	s	0
БУРАВ	s	0
БУРАТ	s	0
БУРСА	s	0
БУТУЗ	s	0
БЫЛКА	s	0
БЫТЬЕ	s	0
БЮВАР	s	0
БЮВЕТ	s	0
БЮКСА	s	0
ВАБИК	s	0
ВАЛАХ	s	0
ВАЛЕЖ	s	0
ВАЛЕР	s	0
ВАЛЕЦ	s	0
ВАЛУХ	s	0
ВАНТА	s	0
ВАРОК	s	0
ВАТИН	s	0
ВЕДУН	s	0
ВЕЖДА	s	0
ВЕКША	s	0
ВЕЛЮР	s	0
ВЕРВЬ	s	0
ВЕРЕД	s	0
ВЕРЕС	s	0
ВЕРКИ	s	0
ВЕРША	s	0
ВЕСОК	s	0
ВЕЩУН	s	0
ВЗБЕГ	s	0
ВЗВАР	s	0
ВЗМЕТ	s	0
ВЗМЫВ	s	0
ВЗРЕЗ	s	0
ВЗРЫД	s	0
ВЗЫСК	s	0
ВИЗАЖ	s	0
ВИЗИР	s	0
ВИЛОК	s	0
ВИРША	s	0
ВИТИЯ	s	0
ВИТЬЕ	s	0
ВЛАСЫ	s	0
ВНУКА	s	0
ВОЗИК	s	0
ВОЗКА	s	0
ВОЛГА	s	0
ВОТЯК	s	0
ВОШКА	s	0
ВПУСК	s	0
ВРУША	s	0
ВСПЫХ	s	0
ВСХОД	s	0
ВЧЕРА	s	0
ВЫБОЙ	s	0
ВЫВАЛ	s	0
ВЫВЕС	s	0
ВЫГАР	s	0
ВЫГИБ	s	0
ВЫДУВ	s	0
ВЫЖИГ	s	0
ВЫЖИМ	s	0
ВЫКАТ	s	0
ВЫКОЛ	s	0
ВЫКОС	s	0
ВЫКУС	s	0
ВЫЛАЗ	s	0
ВЫЛОМ	s	0
ВЫМАХ	s	0
ВЫМОР	s	0
ВЫПАЛ	s	0
ВЫПАР	s	0
ВЫПОР	s	0
ВЫПОТ	s	0
ВЫРУБ	s	0
ВЫТЬЕ	s	0
ВЯЗОК	s	0
ВЯТКА	s	0
ГАВОТ	s	0
ГАГАТ	s	0
ГАЗОК	s	0
ГАНЕЦ	s	0
ГАНЗА	s	0
ГАНКА	s	0
ГАРДА	s	0
ГАРУС	s	0
ГЕММА	s	0
ГЕРМА	s	0
ГЕТРА	s	0
ГИБКА	s	0
ГИЛЯК	s	0
ГИНЕЯ	s	0
ГИПЮР	s	0
ГИРЛО	s	0
ГИТАН	s	0
ГИТОВ	s	0
ГИЧКА	s	0
ГЛЯСЕ	s	0
ГНЕЙС	s	0
ГНОМА	s	0
ГНУСЬ	s	0
ГОЛИК	s	0
ГОЛЬД	s	0
ГОЛЬЕ	s	0
ГОЛЯК	s	0
ГОРНО	s	0
ГОРЮН	s	0
ГОФРЕ	s	0
ГРАВЕ	s	0
ГРАНД	s	0
ГРЕБЬ	s	0
ГРЕНА	s	0
ГРИДЬ	s	0
ГРОЗД	s	0
ГУАНО	s	0
ГУБАН	s	0
ГУГНЯ	s	0
ГУЖИК	s	0
ГУЗКА	s	0
ГУЗНО	s	0
ГУММА	s	0
ГУММИ	s	0
ГУРАН	s	0
ГУРДА	s	0
ГУСЕК	s	0
ГУСИТ	s	0
ГУЦУЛ	s	0
ГЮРЗА	s	0
ДАДАН	s	0
ДЕВОН	s	0
ДЕЖКА	s	0
ДЕИЗМ	s	0
ДЕИСТ	s	0
ДЕМОС	s	0
ДЕРТЬ	s	0
ДЕСТЬ	s	0
ДЕТВА	s	0
ДЖИГА	s	0
ДЗЕТА	s	0
ДИАНА	s	0
ДИКАЯ	s	0
ДОБОР	s	0
ДОЖИМ	s	0
ДОЙНА	s	0
ДОЙРА	s	0
ДОМЕК	s	0
ДОМЕР	s	0
ДОМРА	s	0
ДОНЦЕ	s	0
ДОНЬЯ	s	0
ДОРКА	s	0
ДОСЕВ	s	0
ДОСОЛ	s	0
ДОСЫЛ	s	0
ДОФИН	s	0
ДОШКА	s	0
ДРАГА	s	0
ДРАНЬ	s	0
ДРЕНА	s	0
ДРУЗА	s	0
ДУБЕЦ	s	0
ДУБКА	s	0
ДУБЬЕ	s	0
ДУДАК	s	0
ДУДУК	s	0
ДУНЕЦ	s	0
ДУНИТ	s	0
ДУНСТ	s	0
ДУРРА	s	0
ДУРРО	s	0
ДУТАР	s	0
ДУТИК	s	0
ДУТЫШ	s	0
ДУХАН	s	0
ДЩЕРЬ	s	0
ДЮБЕК	s	0
ДЮКЕР	s	0
ДЮШЕС	s	0
ЕГОЗА	s	0
ЕЖИХА	s	0
ЕЗДКА	s	0
ЕЛИНА	s	0
ЕМЕЛЯ	s	0
ЕРНИК	s	0
ЕРНИК	s	0
ЕХИДА	s	0
ЖАКАН	s	0
ЖАКОБ	s	0
ЖАМКА	s	0
ЖАРОК	s	0
ЖЕВОК	s	0
ЖЕЛНА	s	0
ЖЕЛТЬ	s	0
ЖЕОДА	s	0
ЖИВЬЕ	s	0
ЖМЕНЯ	s	0
ЖНИВА	s	0
ЖНИВО	s	0
ЖНИЦА	s	0
ЖУЛАН	s	0
ЖУПАН	s	0
ЖУРКА	s	0
ЗАДИК	s	0
ЗАЕДА	s	0
ЗАЖИН	s	0
ЗАЖОР	s	0
ЗАЗЫВ	s	0
ЗАКАЛ	s	0
ЗАКОЛ	s	0
ЗАКУП	s	0
ЗАЛЕТ	s	0
ЗАЛИЗ	s	0
ЗАМЕТ	s	0
ЗАМОР	s	0
ЗАПОН	s	0
ЗАРОД	s	0
ЗАСЕВ	s	0
ЗАСОЛ	s	0
ЗАСОС	s	0
ЗАСЫЛ	s	0
ЗАТЕК	s	0
ЗАТЕС	s	0
ЗАТОК	s	0
ЗАЦЕП	s	0
ЗАЧЕС	s	0
ЗАЩИП	s	0
ЗВЕНЬ	s	0
ЗЕЛЬЦ	s	0
ЗЕРНЬ	s	0
ЗЛЮКА	s	0
ЗОБИК	s	0
ЗОЛКА	s	0
ЗРАЗА	s	0
ЗУРНА	s	0
ЗЫБУН	s	0
ЗЯТИК	s	0
ИВАСИ	s	0
ИВИНА	s	0
ИГИЛЬ	s	0
ИГРУН	s	0
ИДИОМ	s	0
ИЖИЦА	s	0
ИЗБАЧ	s	0
ИЗВЕТ	s	0
ИЗВОД	s	0
ИЗМОЛ	s	0
ИЗЮБР	s	0
ИЛЬКА	s	0
ИЛЬМА	s	0
ИНВАР	s	0
ИНДИЙ	s	0
ИНОКА	s	0
ИНУЛА	s	0
ИОНИЯ	s	0
ИПРИТ	s	0
ИРБИС	s	0
ИССОП	s	0
ИСТОД	s	0
ИШИАС	s	0
КАБИЛ	s	0
КАБУЛ	s	0
КАВУН	s	0
КАГАН	s	0
КАГАТ	s	0
КАДИЙ	s	0
КАЙЕН	s	0
КАЙЛА	s	0
КАЙРА	s	0
КАЛАН	s	0
КАЛИФ	s	0
КАЛЛА	s	0
КАМАС	s	0
КАМКА	s	0
КАМСА	s	0
КАМУС	s	0
КАМЧА	s	0
КАНЮК	s	0
КАПЕР	s	0
КАПОК	s	0
КАРИБ	s	0
КАРСТ	s	0
КАТЫШ	s	0
КАЦАП	s	0
КЕГЛЬ	s	0
КЕГЛЯ	s	0
КЕКУР	s	0
КЕНАР	s	0
КЕНАФ	s	0
КИВЕР	s	0
КИЗИЛ	s	0
КИНИК	s	0
КИПЕР	s	0
КИРЗА	s	0
КИФОЗ	s	0
КЛАКА	s	0
КЛЕКТ	s	0
КЛИПС	s	0
КЛУПП	s	0
КНЕЛЬ	s	0
КНИКС	s	0
КНИЦА	s	0
КОБЗА	s	0
КОБЫЗ	s	0
КОВАЧ	s	0
КОЖАН	s	0
КОЖЬЕ	s	0
КОЗНЬ	s	0
КОЗОН	s	0
КОЙНЕ	s	0
КОКЕТ	s	0
КОКОР	s	0
КОЛЕТ	s	0
КОЛИК	s	0
КОЛИТ	s	0
КОЛКА	s	0
КОЛОБ	s	0
КОЛОН	s	0
КОЛЧА	s	0
КОММИ	s	0
КОНИК	s	0
КОПАЛ	s	0
КОПАЧ	s	0
КОПЕР	s	0
КОПИР	s	0
КОПКА	s	0
КОПРА	s	0
КОПУН	s	0
КОПЫЛ	s	0
КОРДА	s	0
КОРЧЬ	s	0
КОРЬЕ	s	0
КОРЯК	s	0
КОСАЧ	s	0
КОСЕЦ	s	0
КОСОК	s	0
КОСЬЕ	s	0
КОТОК	s	0
КОЧЕТ	s	0
КОЩЕЙ	s	0
КРАПП	s	0
КРЕОЛ	s	0
КРИЛЬ	s	0
КРИЦА	s	0
КРОАТ	s	0
КРОКИ	s	0
КРОШЕ	s	0
КРУТЬ	s	0
КРУЧЬ	s	0
КУДЛЫ	s	0
КУКАН	s	0
КУКША	s	0
КУЛАН	s	0
КУМЖА	s	0
КУМЫК	s	0
КУНАК	s	0
КУПАЖ	s	0
КУРАЙ	s	0
КУРЕЦ	s	0
КУРИЯ	s	0
КУРКА	s	0
КУТАС	s	0
КУТОК	s	0
КУТУМ	s	0
КУХВА	s	0
КУХТА	s	0
КХМЕР	s	0
КЮРИЙ	s	0
КЮРИН	s	0
ЛАБЕТ	s	0
ЛАГУН	s	0
ЛАЗЕЯ	s	0
ЛАЗКА	s	0
ЛАЗОК	s	0
ЛАЙБА	s	0
ЛАЙДА	s	0
ЛАМУТ	s	0
ЛАНДЫ	s	0
ЛАНКА	s	0
ЛАРГО	s	0
ЛАТКА	s	0
ЛАТУК	s	0
ЛАФИТ	s	0
ЛАЧКА	s	0
ЛБИНА	s	0
ЛБИЩЕ	s	0
ЛЕГАШ	s	0
ЛЕМЕШ	s	0
ЛЕМУР	s	0
ЛЕНТО	s	0
ЛЕПРА	s	0
ЛЕРКА	s	0
ЛЕТКА	s	0
ЛЕШАК	s	0
ЛЕЩИК	s	0
ЛИВАН	s	0
ЛИЗИН	s	0
ЛИЗИС	s	0
ЛИЗОЛ	s	0
ЛИЗУН	s	0
ЛИЛЕЯ	s	0
ЛИНЕК	s	0
ЛИПЕЦ	s	0
ЛИПСИ	s	0
ЛИСКА	s	0
ЛИТВА	s	0
ЛИТКА	s	0
ЛОБАН	s	0
ЛОЖОК	s	0
ЛОНЖА	s	0
ЛУЗГА	s	0
ЛУНИТ	s	0
ЛУПКА	s	0
ЛЫСУН	s	0
ЛЫТКА	s	0
ЛЫЧКО	s	0
ЛЬЯЛО	s	0
ЛЮБКА	s	0
ЛЮНЕТ	s	0
ЛЮПУС	s	0
ЛЮРИК	s	0
ЛЮФФА	s	0
ЛЯГВА	s	0
ЛЯПИС	s	0
ЛЯССЕ	s	0
ЛЯШКА	s	0
МАГИК	s	0
МАЗАР	s	0
МАЗЕР	s	0
МАЗИК	s	0
МАЗКА	s	0
МАЗЛО	s	0
МАЗУР	s	0
МАЙЕР	s	0
МАЙНА	s	0
МАКАО	s	0
МАКСА	s	0
МАЛИК	s	0
МАЛКА	s	0
МАЛЬЕ	s	0
МАМБО	s	0
МАНИЕ	s	0
МАНКО	s	0
МАНУЛ	s	0
МАОРИ	s	0
МАРАН	s	0
МАРГО	s	0
МАХАН	s	0
МЕЗГА	s	0
МЕККА	s	0
МЕЛОС	s	0
МЕНКА	s	0
МЕТИЛ	s	0
МЕТОЛ	s	0
МЕЦЦО	s	0
МИГАЧ	s	0
МИКСТ	s	0
МИЛЬТ	s	0
МИМИК	s	0
МИОМА	s	0
МИРАБ	s	0
МИРЗА	s	0
МИРОН	s	0
МИРТА	s	0
МИШКА	s	0
МИШУК	s	0
МЛЕКО	s	0
МОГАР	s	0
МОГОЛ	s	0
МОДИЙ	s	0
МОЙВА	s	0
МОЙРА	s	0
МОККО	s	0
МОКОЙ	s	0
МОКША	s	0
МОЛВЬ	s	0
МОЛКА	s	0
МОЛЯН	s	0
МОЛЯР	s	0
МОРЦО	s	0
МОТЕТ	s	0
МОТКА	s	0
МОТНЯ	s	0
МОТТО	s	0
МОХНА	s	0
МОХНЫ	s	0
МУАРЕ	s	0
МУЗГА	s	0
МУМИЕ	s	0
МУРЗА	s	0
МУРИН	s	0
МУРЬЯ	s	0
МУТОН	s	0
МУФТИ	s	0
МУЦИН	s	0
МУЧКА	s	0
МУШАР	s	0
МЫСИК	s	0
МЫЧКА	s	0
МЫШЕЙ	s	0
МЮЗЕТ	s	0
МЮРИД	s	0
МЯЛКА	s	0
МЯМЛЯ	s	0
МЯНДА	s	0
МЯТЬЕ	s	0
НАБОБ	s	0
НАВИС	s	0
НАВОЙ	s	0
НАГИБ	s	0
НАГОН	s	0
НАГУЛ	s	0
НАДИР	s	0
НАДУВ	s	0
НАЖИГ	s	0
НАЖИН	s	0
НАЗЕМ	s	0
НАКОЛ	s	0
НАКРА	s	0
НАЛЕП	s	0
НАЛОЙ	s	0
НАМЕТ	s	0
НАМИН	s	0
НАМОЛ	s	0
НАМЫВ	s	0
НАНДУ	s	0
НАНКА	s	0
НАНОС	s	0
НАПОЙ	s	0
НАРЕЗ	s	0
НАСАД	s	0
НАСЫП	s	0
НАТЕС	s	0
НАТЯГ	s	0
НАФТА	s	0
НАХОД	s	0
НАЧЕТ	s	0
НАЧИН	s	0
НЕВЕР	s	0
НЕГУС	s	0
НЕМАЯ	s	0
НЕНКА	s	0
НЕРКА	s	0
НЕТЯГ	s	0
НИВКА	s	0
НИЗКА	s	0
НИЗОК	s	0
НИЛОТ	s	0
НОВИК	s	0
НОЙОН	s	0
НОМАД	s	0
НОНЕТ	s	0
НОРИЯ	s	0
НОСАЧ	s	0
НОТИС	s	0
НУДГА	s	0
НУКЕР	s	0
НУЛИК	s	0
НЫРЕЦ	s	0
ОБВЕС	s	0
ОБВОЗ	s	0
ОБДЕЛ	s	0
ОБДИР	s	0
ОБДУВ	s	0
ОБЖИМ	s	0
ОБЖИН	s	0
ОБЖОГ	s	0
ОБКАТ	s	0
ОБКОС	s	0
ОБЛОВ	s	0
ОБЛОГ	s	0
ОБМЕТ	s	0
ОБМИН	s	0
ОБМОЛ	s	0
ОБМЫВ	s	0
ОБНОС	s	0
ОБОДЬ	s	0
ОБРАТ	s	0
ОБРУБ	s	0
ОБСЕВ	s	0
ОБЧЕТ	s	0
ОВСЕЦ	s	0
ОВСЮГ	s	0
ОВЧАР	s	0
ОЖИНА	s	0
ОЗИМЬ	s	0
ОЙРОТ	s	0
ОКИЯН	s	0
ОКРОЛ	s	0
ОКТЕТ	s	0
ОЛЕИН	s	0
ОЛЕУМ	s	0
ОЛИМП	s	0
ОНАГР	s	0
ОНУЧА	s	0
ОПЛЫВ	s	0
ОПОЕК	s	0
ОПОКА	s	0
ОПТИК	s	0
ОРАЛА	s	0
ОРАЛО	s	0
ОРАРЬ	s	0
ОРЖАД	s	0
ОРКАН	s	0
ОРЛАН	s	0
ОРЛЕЦ	s	0
ОРЛИК	s	0
ОРЛЯК	s	0
ОРШАД	s	0
ОСЛЯК	s	0
ОСМИЙ	s	0
ОСМОЛ	s	0
ОСМОС	s	0
ОСОЕД	s	0
ОСТИТ	s	0
ОСТЮК	s	0
ОСТЯК	s	0
ОТАВА	s	0
ОТБИВ	s	0
ОТВОЗ	s	0
ОТГИБ	s	0
ОТГОН	s	0
ОТДУХ	s	0
ОТЗОЛ	s	0
ОТКОЛ	s	0
ОТКУС	s	0
ОТЛОГ	s	0
ОТЛУП	s	0
ОТМАХ	s	0
ОТМОЛ	s	0
ОТНОС	s	0
ОТПАЛ	s	0
ОТРУБ	s	0
ОТСОС	s	0
ОТЦЕП	s	0
ОТЧАЛ	s	0
ОФЕНЯ	s	0
ОФСЕТ	s	0
ОШЕЕК	s	0
ОШКУЙ	s	0
ПАДОГ	s	0
ПАДУН	s	0
ПАЙВА	s	0
ПАЙЗА	s	0
ПАЛЕХ	s	0
ПАЛЕЯ	s	0
ПАЛИЯ	s	0
ПАЛУБ	s	0
ПАНАШ	s	0
